chrName	start	end	readsNum	baseCount	areaLen	rates
ref|NC_001146|	159000	160000	426	1000	1000	1.0000000
ref|NC_001146|	160000	161000	452	1000	1000	1.0000000
ref|NC_001146|	161000	162000	422	1000	1000	1.0000000
ref|NC_001146|	162000	163000	450	1000	1000	1.0000000
ref|NC_001146|	163000	164000	464	1000	1000	1.0000000
ref|NC_001146|	164000	165000	470	1000	1000	1.0000000
ref|NC_001146|	165000	166000	494	1000	1000	1.0000000
ref|NC_001146|	166000	167000	467	1000	1000	1.0000000
ref|NC_001146|	167000	168000	405	1000	1000	1.0000000
ref|NC_001146|	168000	169000	531	1000	1000	1.0000000
ref|NC_001146|	169000	170000	432	1000	1000	1.0000000
ref|NC_001146|	170000	171000	523	1000	1000	1.0000000
ref|NC_001146|	171000	172000	524	1000	1000	1.0000000
ref|NC_001146|	172000	173000	384	1000	1000	1.0000000
ref|NC_001146|	173000	174000	574	1000	1000	1.0000000
ref|NC_001146|	174000	175000	490	1000	1000	1.0000000
ref|NC_001146|	175000	176000	567	1000	1000	1.0000000
ref|NC_001146|	176000	177000	480	1000	1000	1.0000000
ref|NC_001146|	177000	178000	446	1000	1000	1.0000000
ref|NC_001146|	178000	179000	474	1000	1000	1.0000000
ref|NC_001146|	179000	180000	399	1000	1000	1.0000000
ref|NC_001146|	180000	181000	504	1000	1000	1.0000000
ref|NC_001146|	181000	182000	482	1000	1000	1.0000000
ref|NC_001146|	182000	183000	609	1000	1000	1.0000000
ref|NC_001146|	183000	184000	552	1000	1000	1.0000000
ref|NC_001146|	184000	185000	644	1000	1000	1.0000000
ref|NC_001146|	185000	186000	532	1000	1000	1.0000000
ref|NC_001146|	186000	187000	516	1000	1000	1.0000000
ref|NC_001146|	187000	188000	322	1000	1000	1.0000000
ref|NC_001146|	188000	189000	544	1000	1000	1.0000000
ref|NC_001146|	189000	190000	673	1000	1000	1.0000000
ref|NC_001146|	190000	191000	674	1000	1000	1.0000000
ref|NC_001146|	191000	192000	518	1000	1000	1.0000000
ref|NC_001146|	192000	193000	599	1000	1000	1.0000000
ref|NC_001146|	193000	194000	646	1000	1000	1.0000000
ref|NC_001146|	194000	195000	712	1000	1000	1.0000000
ref|NC_001146|	195000	196000	571	1000	1000	1.0000000
ref|NC_001146|	196000	197000	625	1000	1000	1.0000000
ref|NC_001146|	197000	198000	628	1000	1000	1.0000000
ref|NC_001146|	198000	199000	549	1000	1000	1.0000000
ref|NC_001146|	199000	200000	795	1000	1000	1.0000000
ref|NC_001146|	200000	201000	813	1000	1000	1.0000000
ref|NC_001146|	201000	202000	786	1000	1000	1.0000000
ref|NC_001146|	202000	203000	607	1000	1000	1.0000000
ref|NC_001146|	203000	204000	732	1000	1000	1.0000000
ref|NC_001146|	204000	205000	631	1000	1000	1.0000000
ref|NC_001146|	205000	206000	644	1000	1000	1.0000000
ref|NC_001146|	206000	207000	511	991	1000	0.9910000
ref|NC_001146|	207000	208000	549	1000	1000	1.0000000
ref|NC_001146|	208000	209000	626	1000	1000	1.0000000
ref|NC_001146|	209000	210000	563	1000	1000	1.0000000
ref|NC_001146|	210000	211000	632	1000	1000	1.0000000
ref|NC_001146|	211000	212000	540	1000	1000	1.0000000
ref|NC_001146|	212000	213000	597	1000	1000	1.0000000
ref|NC_001146|	213000	214000	680	1000	1000	1.0000000
ref|NC_001146|	214000	215000	511	1000	1000	1.0000000
ref|NC_001146|	215000	216000	532	1000	1000	1.0000000
ref|NC_001146|	216000	217000	561	1000	1000	1.0000000
ref|NC_001146|	217000	218000	516	1000	1000	1.0000000
ref|NC_001146|	218000	219000	417	991	1000	0.9910000
ref|NC_001146|	219000	220000	413	1000	1000	1.0000000
ref|NC_001146|	220000	221000	436	1000	1000	1.0000000
ref|NC_001146|	221000	222000	615	1000	1000	1.0000000
ref|NC_001146|	222000	223000	424	1000	1000	1.0000000
ref|NC_001146|	223000	224000	576	1000	1000	1.0000000
ref|NC_001146|	224000	225000	493	1000	1000	1.0000000
ref|NC_001146|	225000	226000	489	1000	1000	1.0000000
ref|NC_001146|	226000	227000	515	1000	1000	1.0000000
ref|NC_001146|	227000	228000	482	1000	1000	1.0000000
ref|NC_001146|	228000	229000	492	1000	1000	1.0000000
ref|NC_001146|	229000	230000	391	1000	1000	1.0000000
ref|NC_001146|	230000	231000	362	1000	1000	1.0000000
ref|NC_001146|	231000	232000	422	1000	1000	1.0000000
ref|NC_001146|	232000	233000	483	1000	1000	1.0000000
ref|NC_001146|	233000	234000	545	1000	1000	1.0000000
ref|NC_001146|	234000	235000	421	1000	1000	1.0000000
ref|NC_001146|	235000	236000	398	1000	1000	1.0000000
ref|NC_001146|	236000	237000	452	1000	1000	1.0000000
ref|NC_001146|	237000	238000	494	1000	1000	1.0000000
ref|NC_001146|	238000	239000	552	1000	1000	1.0000000
ref|NC_001146|	239000	240000	504	1000	1000	1.0000000
ref|NC_001146|	240000	241000	459	1000	1000	1.0000000
ref|NC_001146|	241000	242000	475	1000	1000	1.0000000
ref|NC_001146|	242000	243000	606	1000	1000	1.0000000
ref|NC_001146|	243000	244000	548	1000	1000	1.0000000
ref|NC_001146|	244000	245000	550	1000	1000	1.0000000
ref|NC_001146|	245000	246000	595	1000	1000	1.0000000
ref|NC_001146|	246000	247000	582	1000	1000	1.0000000
ref|NC_001146|	247000	248000	600	1000	1000	1.0000000
ref|NC_001146|	248000	249000	554	1000	1000	1.0000000
ref|NC_001146|	249000	250000	537	1000	1000	1.0000000
ref|NC_001146|	250000	251000	457	1000	1000	1.0000000
ref|NC_001146|	251000	252000	513	1000	1000	1.0000000
ref|NC_001146|	252000	253000	415	729	1000	0.7290000
ref|NC_001146|	253000	254000	590	1000	1000	1.0000000
ref|NC_001146|	254000	255000	498	1000	1000	1.0000000
ref|NC_001146|	255000	256000	447	1000	1000	1.0000000
ref|NC_001146|	256000	257000	578	1000	1000	1.0000000
ref|NC_001146|	257000	258000	736	1000	1000	1.0000000
ref|NC_001146|	258000	259000	518	921	1000	0.9210000
ref|NC_001146|	259000	260000	592	1000	1000	1.0000000
ref|NC_001146|	260000	261000	554	1000	1000	1.0000000
ref|NC_001146|	261000	262000	566	1000	1000	1.0000000
ref|NC_001146|	262000	263000	582	1000	1000	1.0000000
ref|NC_001146|	263000	264000	518	1000	1000	1.0000000
ref|NC_001146|	264000	265000	522	1000	1000	1.0000000
ref|NC_001146|	265000	266000	612	1000	1000	1.0000000
ref|NC_001146|	266000	267000	485	1000	1000	1.0000000
ref|NC_001146|	267000	268000	407	1000	1000	1.0000000
ref|NC_001146|	268000	269000	624	1000	1000	1.0000000
ref|NC_001146|	269000	270000	628	1000	1000	1.0000000
ref|NC_001146|	270000	271000	523	1000	1000	1.0000000
ref|NC_001146|	271000	272000	458	1000	1000	1.0000000
ref|NC_001146|	272000	273000	451	1000	1000	1.0000000
ref|NC_001146|	273000	274000	490	1000	1000	1.0000000
ref|NC_001146|	274000	275000	516	1000	1000	1.0000000
ref|NC_001146|	275000	276000	592	1000	1000	1.0000000
ref|NC_001146|	276000	277000	440	1000	1000	1.0000000
ref|NC_001146|	277000	278000	517	1000	1000	1.0000000
ref|NC_001146|	278000	279000	627	1000	1000	1.0000000
ref|NC_001146|	279000	280000	456	1000	1000	1.0000000
ref|NC_001146|	280000	281000	531	1000	1000	1.0000000
ref|NC_001146|	281000	282000	404	907	1000	0.9070000
ref|NC_001146|	282000	283000	387	1000	1000	1.0000000
ref|NC_001146|	283000	284000	347	993	1000	0.9930000
ref|NC_001146|	284000	285000	586	1000	1000	1.0000000
ref|NC_001146|	285000	286000	510	1000	1000	1.0000000
ref|NC_001146|	286000	287000	457	1000	1000	1.0000000
ref|NC_001146|	287000	288000	481	1000	1000	1.0000000
ref|NC_001146|	288000	289000	551	1000	1000	1.0000000
ref|NC_001146|	289000	290000	500	1000	1000	1.0000000
ref|NC_001146|	290000	291000	494	1000	1000	1.0000000
ref|NC_001146|	291000	292000	491	1000	1000	1.0000000
ref|NC_001146|	292000	293000	415	1000	1000	1.0000000
ref|NC_001146|	293000	294000	466	1000	1000	1.0000000
ref|NC_001146|	294000	295000	608	1000	1000	1.0000000
ref|NC_001146|	295000	296000	470	1000	1000	1.0000000
ref|NC_001146|	296000	297000	601	1000	1000	1.0000000
ref|NC_001146|	297000	298000	447	923	1000	0.9230000
ref|NC_001146|	298000	299000	562	1000	1000	1.0000000
ref|NC_001146|	299000	300000	580	1000	1000	1.0000000
ref|NC_001146|	300000	301000	430	1000	1000	1.0000000
ref|NC_001146|	301000	302000	458	1000	1000	1.0000000
ref|NC_001146|	302000	303000	522	1000	1000	1.0000000
ref|NC_001146|	303000	304000	465	1000	1000	1.0000000
ref|NC_001146|	304000	305000	429	1000	1000	1.0000000
ref|NC_001146|	305000	306000	567	1000	1000	1.0000000
ref|NC_001146|	306000	307000	577	1000	1000	1.0000000
ref|NC_001146|	307000	308000	459	1000	1000	1.0000000
ref|NC_001146|	308000	309000	553	1000	1000	1.0000000
ref|NC_001146|	309000	310000	565	1000	1000	1.0000000
ref|NC_001146|	310000	311000	455	1000	1000	1.0000000
ref|NC_001146|	311000	312000	553	1000	1000	1.0000000
ref|NC_001146|	312000	313000	445	1000	1000	1.0000000
ref|NC_001146|	313000	314000	479	1000	1000	1.0000000
ref|NC_001146|	314000	315000	548	1000	1000	1.0000000
ref|NC_001146|	315000	316000	518	1000	1000	1.0000000
ref|NC_001146|	316000	317000	467	1000	1000	1.0000000
ref|NC_001146|	317000	318000	560	1000	1000	1.0000000
ref|NC_001146|	318000	319000	559	1000	1000	1.0000000
ref|NC_001146|	319000	320000	334	1000	1000	1.0000000
ref|NC_001146|	320000	321000	507	1000	1000	1.0000000
ref|NC_001146|	321000	322000	414	1000	1000	1.0000000
ref|NC_001146|	322000	323000	345	1000	1000	1.0000000
ref|NC_001146|	323000	324000	501	1000	1000	1.0000000
ref|NC_001146|	324000	325000	449	1000	1000	1.0000000
ref|NC_001146|	325000	326000	421	1000	1000	1.0000000
ref|NC_001146|	326000	327000	462	1000	1000	1.0000000
ref|NC_001146|	327000	328000	620	1000	1000	1.0000000
ref|NC_001146|	328000	329000	522	1000	1000	1.0000000
ref|NC_001146|	329000	330000	509	1000	1000	1.0000000
ref|NC_001146|	330000	331000	476	1000	1000	1.0000000
ref|NC_001146|	331000	332000	341	917	1000	0.9170000
ref|NC_001146|	332000	333000	441	1000	1000	1.0000000
ref|NC_001146|	333000	334000	418	998	1000	0.9980000
ref|NC_001146|	334000	335000	506	1000	1000	1.0000000
ref|NC_001146|	335000	336000	584	1000	1000	1.0000000
ref|NC_001146|	336000	337000	609	1000	1000	1.0000000
ref|NC_001146|	337000	338000	505	1000	1000	1.0000000
ref|NC_001146|	338000	339000	458	1000	1000	1.0000000
ref|NC_001146|	339000	340000	568	1000	1000	1.0000000
ref|NC_001146|	340000	341000	506	1000	1000	1.0000000
ref|NC_001146|	341000	342000	524	1000	1000	1.0000000
ref|NC_001146|	342000	343000	610	1000	1000	1.0000000
ref|NC_001146|	343000	344000	556	1000	1000	1.0000000
ref|NC_001146|	344000	345000	686	1000	1000	1.0000000
ref|NC_001146|	345000	346000	595	1000	1000	1.0000000
ref|NC_001146|	346000	347000	586	1000	1000	1.0000000
ref|NC_001146|	347000	348000	575	1000	1000	1.0000000
ref|NC_001146|	348000	349000	668	1000	1000	1.0000000
ref|NC_001146|	349000	350000	714	1000	1000	1.0000000
ref|NC_001146|	350000	351000	562	1000	1000	1.0000000
ref|NC_001146|	351000	352000	465	1000	1000	1.0000000
ref|NC_001146|	352000	353000	440	1000	1000	1.0000000
ref|NC_001146|	353000	354000	766	1000	1000	1.0000000
ref|NC_001146|	354000	355000	727	1000	1000	1.0000000
ref|NC_001146|	355000	356000	737	1000	1000	1.0000000
ref|NC_001146|	356000	357000	439	975	1000	0.9750000
ref|NC_001146|	357000	358000	399	981	1000	0.9810000
ref|NC_001146|	358000	359000	518	1000	1000	1.0000000
ref|NC_001146|	359000	360000	293	976	1000	0.9760000
ref|NC_001146|	360000	361000	587	1000	1000	1.0000000
ref|NC_001146|	361000	362000	663	1000	1000	1.0000000
ref|NC_001146|	362000	363000	613	1000	1000	1.0000000
ref|NC_001146|	363000	364000	507	1000	1000	1.0000000
ref|NC_001146|	364000	365000	509	1000	1000	1.0000000
ref|NC_001146|	365000	366000	531	1000	1000	1.0000000
ref|NC_001146|	366000	367000	450	1000	1000	1.0000000
ref|NC_001146|	367000	368000	559	1000	1000	1.0000000
ref|NC_001146|	368000	369000	464	1000	1000	1.0000000
ref|NC_001146|	369000	370000	605	1000	1000	1.0000000
ref|NC_001146|	370000	371000	556	1000	1000	1.0000000
ref|NC_001146|	371000	372000	560	1000	1000	1.0000000
ref|NC_001146|	372000	373000	604	1000	1000	1.0000000
ref|NC_001146|	373000	374000	448	945	1000	0.9450000
ref|NC_001146|	374000	375000	585	1000	1000	1.0000000
ref|NC_001146|	375000	376000	486	1000	1000	1.0000000
ref|NC_001146|	376000	377000	555	1000	1000	1.0000000
ref|NC_001146|	377000	378000	625	1000	1000	1.0000000
ref|NC_001146|	378000	379000	534	1000	1000	1.0000000
ref|NC_001146|	379000	380000	425	1000	1000	1.0000000
ref|NC_001146|	380000	381000	429	1000	1000	1.0000000
ref|NC_001146|	381000	382000	383	1000	1000	1.0000000
ref|NC_001146|	382000	383000	335	1000	1000	1.0000000
ref|NC_001146|	383000	384000	412	1000	1000	1.0000000
ref|NC_001146|	384000	385000	542	1000	1000	1.0000000
ref|NC_001146|	385000	386000	564	1000	1000	1.0000000
ref|NC_001146|	386000	387000	505	1000	1000	1.0000000
ref|NC_001146|	387000	388000	431	1000	1000	1.0000000
ref|NC_001146|	388000	389000	326	1000	1000	1.0000000
ref|NC_001146|	389000	390000	419	1000	1000	1.0000000
ref|NC_001146|	390000	391000	401	1000	1000	1.0000000
ref|NC_001146|	391000	392000	561	1000	1000	1.0000000
ref|NC_001146|	392000	393000	462	1000	1000	1.0000000
ref|NC_001146|	393000	394000	549	1000	1000	1.0000000
ref|NC_001146|	394000	395000	415	1000	1000	1.0000000
ref|NC_001146|	395000	396000	560	1000	1000	1.0000000
ref|NC_001146|	396000	397000	500	1000	1000	1.0000000
ref|NC_001146|	397000	398000	464	1000	1000	1.0000000
ref|NC_001146|	398000	399000	394	979	1000	0.9790000
ref|NC_001146|	399000	400000	598	1000	1000	1.0000000
ref|NC_001146|	400000	401000	457	991	1000	0.9910000
ref|NC_001146|	401000	402000	384	1000	1000	1.0000000
ref|NC_001146|	402000	403000	511	1000	1000	1.0000000
ref|NC_001146|	403000	404000	648	1000	1000	1.0000000
ref|NC_001146|	404000	405000	472	1000	1000	1.0000000
ref|NC_001146|	405000	406000	415	1000	1000	1.0000000
ref|NC_001146|	406000	407000	516	1000	1000	1.0000000
ref|NC_001146|	407000	408000	542	1000	1000	1.0000000
ref|NC_001146|	408000	409000	512	1000	1000	1.0000000
ref|NC_001146|	409000	410000	556	1000	1000	1.0000000
ref|NC_001146|	410000	411000	554	1000	1000	1.0000000
ref|NC_001146|	411000	412000	459	1000	1000	1.0000000
ref|NC_001146|	412000	413000	383	1000	1000	1.0000000
ref|NC_001146|	413000	414000	481	977	1000	0.9770000
ref|NC_001146|	414000	415000	560	1000	1000	1.0000000
ref|NC_001146|	415000	416000	303	996	1000	0.9960000
ref|NC_001146|	416000	417000	333	1000	1000	1.0000000
ref|NC_001146|	417000	418000	543	1000	1000	1.0000000
ref|NC_001146|	418000	419000	582	1000	1000	1.0000000
ref|NC_001146|	419000	420000	558	1000	1000	1.0000000
ref|NC_001146|	420000	421000	670	1000	1000	1.0000000
ref|NC_001146|	421000	422000	565	1000	1000	1.0000000
ref|NC_001146|	422000	423000	581	1000	1000	1.0000000
ref|NC_001146|	423000	424000	627	1000	1000	1.0000000
ref|NC_001146|	424000	425000	495	1000	1000	1.0000000
ref|NC_001146|	425000	426000	646	1000	1000	1.0000000
ref|NC_001146|	426000	427000	580	1000	1000	1.0000000
ref|NC_001146|	427000	428000	563	1000	1000	1.0000000
ref|NC_001146|	428000	429000	606	1000	1000	1.0000000
ref|NC_001146|	429000	430000	473	1000	1000	1.0000000
ref|NC_001146|	430000	431000	593	1000	1000	1.0000000
ref|NC_001146|	431000	432000	593	1000	1000	1.0000000
ref|NC_001146|	432000	433000	611	1000	1000	1.0000000
ref|NC_001146|	433000	434000	506	1000	1000	1.0000000
ref|NC_001146|	434000	435000	492	1000	1000	1.0000000
ref|NC_001146|	435000	436000	568	1000	1000	1.0000000
ref|NC_001146|	436000	437000	528	1000	1000	1.0000000
ref|NC_001146|	437000	438000	500	1000	1000	1.0000000
ref|NC_001146|	438000	439000	457	1000	1000	1.0000000
ref|NC_001146|	439000	440000	430	1000	1000	1.0000000
ref|NC_001146|	440000	441000	592	1000	1000	1.0000000
ref|NC_001146|	441000	442000	473	997	1000	0.9970000
ref|NC_001146|	442000	443000	473	1000	1000	1.0000000
ref|NC_001146|	443000	444000	538	1000	1000	1.0000000
ref|NC_001146|	444000	445000	448	1000	1000	1.0000000
ref|NC_001146|	445000	446000	625	1000	1000	1.0000000
ref|NC_001146|	446000	447000	584	1000	1000	1.0000000
ref|NC_001146|	447000	448000	592	1000	1000	1.0000000
ref|NC_001146|	448000	449000	651	1000	1000	1.0000000
ref|NC_001146|	449000	450000	483	1000	1000	1.0000000
ref|NC_001146|	450000	451000	590	1000	1000	1.0000000
ref|NC_001146|	451000	452000	594	1000	1000	1.0000000
ref|NC_001146|	452000	453000	522	1000	1000	1.0000000
ref|NC_001146|	453000	454000	544	1000	1000	1.0000000
ref|NC_001146|	454000	455000	625	1000	1000	1.0000000
ref|NC_001146|	455000	456000	589	1000	1000	1.0000000
ref|NC_001146|	456000	457000	463	1000	1000	1.0000000
ref|NC_001146|	457000	458000	400	1000	1000	1.0000000
ref|NC_001146|	458000	459000	400	1000	1000	1.0000000
ref|NC_001146|	459000	460000	475	1000	1000	1.0000000
ref|NC_001146|	460000	461000	400	1000	1000	1.0000000
ref|NC_001146|	461000	462000	507	1000	1000	1.0000000
ref|NC_001146|	462000	463000	455	1000	1000	1.0000000
ref|NC_001146|	463000	464000	615	1000	1000	1.0000000
ref|NC_001146|	464000	465000	475	1000	1000	1.0000000
ref|NC_001146|	465000	466000	520	1000	1000	1.0000000
ref|NC_001146|	466000	467000	370	1000	1000	1.0000000
ref|NC_001146|	467000	468000	437	1000	1000	1.0000000
ref|NC_001146|	468000	469000	397	1000	1000	1.0000000
ref|NC_001146|	469000	470000	383	1000	1000	1.0000000
ref|NC_001146|	470000	471000	429	1000	1000	1.0000000
ref|NC_001146|	471000	472000	455	1000	1000	1.0000000
ref|NC_001146|	472000	473000	441	1000	1000	1.0000000
ref|NC_001146|	473000	474000	315	1000	1000	1.0000000
ref|NC_001146|	474000	475000	490	1000	1000	1.0000000
ref|NC_001146|	475000	476000	485	1000	1000	1.0000000
ref|NC_001146|	476000	477000	395	1000	1000	1.0000000
ref|NC_001146|	477000	478000	543	1000	1000	1.0000000
ref|NC_001146|	478000	479000	606	1000	1000	1.0000000
ref|NC_001146|	479000	480000	429	1000	1000	1.0000000
ref|NC_001146|	480000	481000	526	1000	1000	1.0000000
ref|NC_001146|	481000	482000	460	1000	1000	1.0000000
ref|NC_001146|	482000	483000	459	1000	1000	1.0000000
ref|NC_001146|	483000	484000	429	1000	1000	1.0000000
ref|NC_001146|	484000	485000	601	1000	1000	1.0000000
ref|NC_001146|	485000	486000	543	1000	1000	1.0000000
ref|NC_001146|	486000	487000	436	922	1000	0.9220000
ref|NC_001146|	487000	488000	636	1000	1000	1.0000000
ref|NC_001146|	488000	489000	608	1000	1000	1.0000000
ref|NC_001146|	489000	490000	687	1000	1000	1.0000000
ref|NC_001146|	490000	491000	591	1000	1000	1.0000000
ref|NC_001146|	491000	492000	596	1000	1000	1.0000000
ref|NC_001146|	492000	493000	572	1000	1000	1.0000000
ref|NC_001146|	493000	494000	365	1000	1000	1.0000000
ref|NC_001146|	494000	495000	490	1000	1000	1.0000000
ref|NC_001146|	495000	496000	600	1000	1000	1.0000000
ref|NC_001146|	496000	497000	618	1000	1000	1.0000000
ref|NC_001146|	497000	498000	528	1000	1000	1.0000000
ref|NC_001146|	498000	499000	435	1000	1000	1.0000000
ref|NC_001146|	499000	500000	549	1000	1000	1.0000000
ref|NC_001146|	500000	501000	354	972	1000	0.9720000
ref|NC_001146|	501000	502000	504	1000	1000	1.0000000
ref|NC_001146|	502000	503000	532	863	1000	0.8630000
ref|NC_001146|	503000	504000	357	863	1000	0.8630000
ref|NC_001146|	504000	505000	582	1000	1000	1.0000000
ref|NC_001146|	505000	506000	391	1000	1000	1.0000000
ref|NC_001146|	506000	507000	621	1000	1000	1.0000000
ref|NC_001146|	507000	508000	519	1000	1000	1.0000000
ref|NC_001146|	508000	509000	470	1000	1000	1.0000000
ref|NC_001146|	509000	510000	590	1000	1000	1.0000000
ref|NC_001146|	510000	511000	547	1000	1000	1.0000000
ref|NC_001146|	511000	512000	618	1000	1000	1.0000000
ref|NC_001146|	512000	513000	546	1000	1000	1.0000000
ref|NC_001146|	513000	514000	729	1000	1000	1.0000000
ref|NC_001146|	514000	515000	638	1000	1000	1.0000000
ref|NC_001146|	515000	516000	476	1000	1000	1.0000000
ref|NC_001146|	516000	517000	419	1000	1000	1.0000000
ref|NC_001146|	517000	518000	391	998	1000	0.9980000
ref|NC_001146|	518000	519000	621	1000	1000	1.0000000
ref|NC_001146|	519000	520000	96	375	1000	0.3750000
ref|NC_001146|	520000	521000	0	0	1000	0.0000000
ref|NC_001146|	521000	522000	0	0	1000	0.0000000
ref|NC_001146|	522000	523000	0	0	1000	0.0000000
ref|NC_001146|	523000	524000	0	0	1000	0.0000000
ref|NC_001146|	524000	525000	0	0	1000	0.0000000
ref|NC_001146|	525000	526000	294	855	1000	0.8550000
ref|NC_001146|	526000	527000	553	1000	1000	1.0000000
ref|NC_001146|	527000	528000	542	1000	1000	1.0000000
ref|NC_001146|	528000	529000	613	1000	1000	1.0000000
ref|NC_001146|	529000	530000	543	1000	1000	1.0000000
ref|NC_001146|	530000	531000	542	1000	1000	1.0000000
ref|NC_001146|	531000	532000	651	1000	1000	1.0000000
ref|NC_001146|	532000	533000	456	1000	1000	1.0000000
ref|NC_001146|	533000	534000	429	1000	1000	1.0000000
ref|NC_001146|	534000	535000	503	1000	1000	1.0000000
ref|NC_001146|	535000	536000	429	1000	1000	1.0000000
ref|NC_001146|	536000	537000	574	1000	1000	1.0000000
ref|NC_001146|	537000	538000	589	1000	1000	1.0000000
ref|NC_001146|	538000	539000	474	1000	1000	1.0000000
ref|NC_001146|	539000	540000	452	1000	1000	1.0000000
ref|NC_001146|	540000	541000	638	1000	1000	1.0000000
ref|NC_001146|	541000	542000	517	1000	1000	1.0000000
ref|NC_001146|	542000	543000	570	1000	1000	1.0000000
ref|NC_001146|	543000	544000	562	1000	1000	1.0000000
ref|NC_001146|	544000	545000	560	1000	1000	1.0000000
ref|NC_001146|	545000	546000	408	1000	1000	1.0000000
ref|NC_001146|	546000	547000	329	859	1000	0.8590000
ref|NC_001146|	547000	548000	419	958	1000	0.9580000
ref|NC_001146|	548000	549000	428	1000	1000	1.0000000
ref|NC_001146|	549000	550000	469	1000	1000	1.0000000
ref|NC_001146|	550000	551000	483	1000	1000	1.0000000
ref|NC_001146|	551000	552000	520	1000	1000	1.0000000
ref|NC_001146|	552000	553000	370	1000	1000	1.0000000
ref|NC_001146|	553000	554000	468	988	1000	0.9880000
ref|NC_001146|	554000	555000	451	1000	1000	1.0000000
ref|NC_001146|	555000	556000	622	1000	1000	1.0000000
ref|NC_001146|	556000	557000	634	1000	1000	1.0000000
ref|NC_001146|	557000	558000	424	1000	1000	1.0000000
ref|NC_001146|	558000	559000	558	1000	1000	1.0000000
ref|NC_001146|	559000	560000	572	1000	1000	1.0000000
ref|NC_001146|	560000	561000	341	655	1000	0.6550000
ref|NC_001146|	561000	562000	54	511	1000	0.5110000
ref|NC_001146|	562000	563000	0	0	1000	0.0000000
ref|NC_001146|	563000	564000	0	0	1000	0.0000000
ref|NC_001146|	564000	565000	73	314	1000	0.3140000
ref|NC_001146|	565000	566000	65	36	1000	0.0360000
ref|NC_001146|	566000	567000	1	151	1000	0.1510000
ref|NC_001146|	567000	568000	6	156	1000	0.1560000
ref|NC_001146|	568000	569000	328	855	1000	0.8550000
ref|NC_001146|	569000	570000	604	1000	1000	1.0000000
ref|NC_001146|	570000	571000	536	889	1000	0.8890000
ref|NC_001146|	571000	572000	837	991	1000	0.9910000
ref|NC_001146|	572000	573000	221	703	1000	0.7030000
ref|NC_001146|	573000	574000	385	997	1000	0.9970000
ref|NC_001146|	574000	575000	499	1000	1000	1.0000000
ref|NC_001146|	575000	576000	434	1000	1000	1.0000000
ref|NC_001146|	576000	577000	424	1000	1000	1.0000000
ref|NC_001146|	577000	578000	447	1000	1000	1.0000000
ref|NC_001146|	578000	579000	606	1000	1000	1.0000000
ref|NC_001146|	579000	580000	468	1000	1000	1.0000000
ref|NC_001146|	580000	581000	518	1000	1000	1.0000000
ref|NC_001146|	581000	582000	397	956	1000	0.9560000
ref|NC_001146|	582000	583000	480	1000	1000	1.0000000
ref|NC_001146|	583000	584000	465	1000	1000	1.0000000
ref|NC_001146|	584000	585000	457	1000	1000	1.0000000
ref|NC_001146|	585000	586000	439	1000	1000	1.0000000
ref|NC_001146|	586000	587000	350	1000	1000	1.0000000
ref|NC_001146|	587000	588000	401	1000	1000	1.0000000
ref|NC_001146|	588000	589000	511	1000	1000	1.0000000
ref|NC_001146|	589000	590000	558	1000	1000	1.0000000
ref|NC_001146|	590000	591000	648	1000	1000	1.0000000
ref|NC_001146|	591000	592000	554	1000	1000	1.0000000
ref|NC_001146|	592000	593000	581	1000	1000	1.0000000
ref|NC_001146|	593000	594000	461	1000	1000	1.0000000
ref|NC_001146|	594000	595000	534	1000	1000	1.0000000
ref|NC_001146|	595000	596000	539	1000	1000	1.0000000
ref|NC_001146|	596000	597000	582	1000	1000	1.0000000
ref|NC_001146|	597000	598000	408	1000	1000	1.0000000
ref|NC_001146|	598000	599000	532	928	1000	0.9280000
ref|NC_001146|	599000	600000	463	934	1000	0.9340000
ref|NC_001146|	600000	601000	398	956	1000	0.9560000
ref|NC_001146|	601000	602000	400	914	1000	0.9140000
ref|NC_001146|	602000	603000	546	872	1000	0.8720000
ref|NC_001146|	603000	604000	591	1000	1000	1.0000000
ref|NC_001146|	604000	605000	372	1000	1000	1.0000000
ref|NC_001146|	605000	606000	531	1000	1000	1.0000000
ref|NC_001146|	606000	607000	551	1000	1000	1.0000000
ref|NC_001146|	607000	608000	564	1000	1000	1.0000000
ref|NC_001146|	608000	609000	558	1000	1000	1.0000000
ref|NC_001146|	609000	610000	500	1000	1000	1.0000000
ref|NC_001146|	610000	611000	575	1000	1000	1.0000000
ref|NC_001146|	611000	612000	533	1000	1000	1.0000000
ref|NC_001146|	612000	613000	480	1000	1000	1.0000000
ref|NC_001146|	613000	614000	573	1000	1000	1.0000000
ref|NC_001146|	614000	615000	532	1000	1000	1.0000000
ref|NC_001146|	615000	616000	548	1000	1000	1.0000000
ref|NC_001146|	616000	617000	471	1000	1000	1.0000000
ref|NC_001146|	617000	618000	578	1000	1000	1.0000000
ref|NC_001146|	618000	619000	556	1000	1000	1.0000000
ref|NC_001146|	619000	620000	466	1000	1000	1.0000000
ref|NC_001146|	620000	621000	612	1000	1000	1.0000000
ref|NC_001146|	621000	622000	573	1000	1000	1.0000000
ref|NC_001146|	622000	623000	654	1000	1000	1.0000000
ref|NC_001146|	623000	624000	546	1000	1000	1.0000000
ref|NC_001146|	624000	625000	561	1000	1000	1.0000000
ref|NC_001146|	625000	626000	572	1000	1000	1.0000000
